tX;tY;tZ;rX;rY;rZ;rW;time(s)
1.15884;9.703882;-1.860261;-0.04960396;-0.8025239;0.06738923;-0.5907229;93.40018
1.16529;9.70171;-1.859956;-0.04973659;-0.8063061;0.06850408;-0.5854092;93.43352
1.168036;9.699795;-1.861182;-0.04990223;-0.8096726;0.0695908;-0.5806007;93.46685
1.17294;9.699929;-1.861367;-0.0501261;-0.8124439;0.07063257;-0.5765703;93.50018
1.179307;9.697627;-1.862352;-0.05057035;-0.8177378;0.07271085;-0.5687361;93.53352
1.184857;9.697425;-1.866524;-0.05097935;-0.8229529;0.07480348;-0.5608512;93.56685
1.189321;9.694441;-1.869071;-0.05093452;-0.8272582;0.07601377;-0.5543207;93.60018
1.194088;9.692012;-1.872797;-0.05109096;-0.8274146;0.07630119;-0.5540333;93.63351
1.200039;9.689151;-1.875222;-0.05109096;-0.8274146;0.07630119;-0.5540333;93.66685
1.202727;9.688827;-1.879515;-0.05109096;-0.8274146;0.07630119;-0.5540333;93.70018
1.207736;9.68813;-1.880837;-0.05109096;-0.8274146;0.07630119;-0.5540333;93.73351
1.213214;9.685602;-1.881997;-0.05109096;-0.8274146;0.07630119;-0.5540333;93.76685
1.218851;9.686401;-1.885817;-0.05109096;-0.8274146;0.07630119;-0.5540333;93.80019
1.22332;9.685086;-1.886029;-0.05109096;-0.8274146;0.07630119;-0.5540333;93.83352
1.227936;9.685238;-1.889137;-0.05109096;-0.8274146;0.07630119;-0.5540333;93.86685
1.233267;9.68234;-1.892339;-0.05109096;-0.8274146;0.07630119;-0.5540333;93.90018
1.235347;9.681972;-1.892769;-0.05210248;-0.8315109;0.07914944;-0.5473668;93.93352
1.239311;9.678551;-1.893474;-0.05315525;-0.837257;0.08273868;-0.5378936;93.96685
1.242157;9.675359;-1.894704;-0.05384399;-0.8425949;0.0857728;-0.5289401;94.00018
1.247556;9.673821;-1.898051;-0.05292352;-0.8539835;0.08862662;-0.5099575;94.03352
1.251016;9.674817;-1.902212;-0.05096369;-0.8666617;0.09051575;-0.4879623;94.06685
1.25676;9.67353;-1.902604;-0.04866404;-0.8779473;0.09140401;-0.4674245;94.10018
1.263096;9.673442;-1.904471;-0.04725479;-0.8836026;0.09140822;-0.456791;94.13351
1.264842;9.670026;-1.905741;-0.04508453;-0.891512;0.09104713;-0.441457;94.16685
1.26909;9.668593;-1.910186;-0.04362868;-0.8978057;0.09139303;-0.4285893;94.20019
1.272766;9.668637;-1.911498;-0.04257906;-0.9026556;0.09188674;-0.4182783;94.23352
1.274899;9.667476;-1.916137;-0.04185607;-0.9059129;0.09221832;-0.4111759;94.26685
1.279358;9.666989;-1.917574;-0.0412931;-0.9089517;0.09282819;-0.4043323;94.30019
1.284936;9.666249;-1.92277;-0.04043331;-0.9146842;0.09462361;-0.3908508;94.33352
1.286636;9.664478;-1.9286;-0.03977948;-0.9196889;0.09666255;-0.378479;94.36685
1.288657;9.661147;-1.930989;-0.03967476;-0.9231355;0.09916333;-0.369342;94.40018
1.294001;9.662528;-1.933217;-0.03998988;-0.9248266;0.1014885;-0.3644127;94.43352
1.295971;9.66171;-1.937613;-0.04025544;-0.9238695;0.1013835;-0.3668326;94.46685
1.299865;9.660875;-1.941506;-0.04025544;-0.9238695;0.1013835;-0.3668326;94.50018
1.304845;9.659699;-1.946197;-0.04025544;-0.9238695;0.1013835;-0.3668326;94.53352
1.306911;9.660927;-1.951558;-0.04025544;-0.9238695;0.1013835;-0.3668326;94.56685
1.309461;9.659424;-1.956559;-0.04025544;-0.9238695;0.1013835;-0.3668326;94.60018
1.312354;9.660254;-1.957845;-0.04025544;-0.9238695;0.1013835;-0.3668326;94.63351
1.316679;9.65706;-1.961477;-0.04061555;-0.9237695;0.1022904;-0.3667929;94.66685
1.318093;9.656128;-1.965874;-0.04213804;-0.9263642;0.109027;-0.3580321;94.70019
1.323856;9.654346;-1.970047;-0.04222969;-0.9284348;0.1114276;-0.3518655;94.73352
1.327564;9.651449;-1.97187;-0.04092675;-0.9372212;0.1177747;-0.3256846;94.76685
1.330992;9.650332;-1.977732;-0.03861774;-0.9451112;0.1212804;-0.3009394;94.80019
1.334944;9.646848;-1.982719;-0.03580044;-0.9526442;0.1238319;-0.2754144;94.83352
1.339681;9.645452;-1.985871;-0.03291382;-0.9587857;0.1246302;-0.2532075;94.86685
1.343149;9.646214;-1.988676;-0.02977019;-0.9647519;0.1250847;-0.2296113;94.90018
1.347136;9.644412;-1.995024;-0.02899188;-0.9661609;0.1252674;-0.2236083;94.93352
1.350578;9.64109;-2.00146;-0.02540897;-0.9720241;0.1253807;-0.1969851;94.96685
1.354544;9.639037;-2.003509;-0.0237888;-0.9743395;0.124707;-0.1858625;95.00018
1.35814;9.63915;-2.008676;-0.02113993;-0.9777958;0.1225485;-0.1686724;95.03352
1.357972;9.639081;-2.010924;-0.01895098;-0.9805137;0.1209341;-0.1536514;95.06685
1.359207;9.637519;-2.015789;-0.01667721;-0.9831943;0.1202849;-0.1363175;95.10019
1.362329;9.638266;-2.018056;-0.01447128;-0.9855282;0.1199158;-0.1189322;95.13352
1.363453;9.635686;-2.020998;-0.01245053;-0.9874312;0.1188359;-0.103454;95.16685
1.36526;9.633197;-2.027286;-0.01037142;-0.9891949;0.1170782;-0.08762822;95.20019
1.366722;9.633356;-2.031555;-0.009578372;-0.9897855;0.1168197;-0.08115529;95.23352
1.366283;9.633133;-2.037857;-0.006295686;-0.9918523;0.1150894;-0.05425685;95.26685
1.367993;9.634171;-2.041812;-0.00430007;-0.9928439;0.1132293;-0.0377049;95.30019
1.365925;9.630792;-2.0453;-0.002564242;-0.9936208;0.1103543;-0.02308821;95.33352
1.368219;9.630486;-2.05135;-0.00109643;-0.9940882;0.1081015;-0.01008264;95.36685
1.366212;9.628268;-2.058724;2.746013E-07;-0.9943148;0.1064803;2.564232E-06;95.40018
1.367853;9.626904;-2.062162;0.001607908;-0.9944043;0.1045154;0.01529833;95.43352
1.369281;9.628307;-2.06612;0.003131452;-0.994231;0.1028527;0.03027035;95.46685
1.369313;9.626429;-2.070223;0.004689503;-0.9938177;0.1008381;0.04621777;95.50018
1.368946;9.62465;-2.073015;0.005540853;-0.9934836;0.0994905;0.05532937;95.53352
1.368602;9.626127;-2.079958;0.0069022;-0.9927887;0.09614049;0.07127513;95.56686
1.367622;9.625461;-2.083499;0.008003263;-0.9919659;0.09311268;0.08526191;95.60019
1.367464;9.626971;-2.089704;0.008666644;-0.9913197;0.09010741;0.09534637;95.63352
1.364557;9.62783;-2.096862;0.009391769;-0.9903678;0.08610099;0.1080279;95.66685
1.36214;9.627427;-2.10078;0.009797052;-0.9896126;0.08277328;0.1171306;95.70019
1.359935;9.624105;-2.103696;0.01030785;-0.9884552;0.07909444;0.1288188;95.73352
1.359967;9.622159;-2.108831;0.01070074;-0.9873258;0.07607821;0.1388718;95.76685
1.35719;9.620731;-2.114512;0.0109856;-0.9861829;0.07306901;0.1482683;95.80019
1.353938;9.621187;-2.120589;0.01107668;-0.9852497;0.07008279;0.1557201;95.83352
1.353997;9.619831;-2.122887;0.01129916;-0.9835923;0.06640717;0.167358;95.86685
1.350859;9.616745;-2.127042;0.01128866;-0.9823444;0.06309427;0.1757585;95.90018
1.350336;9.616163;-2.129714;0.01125954;-0.9807313;0.05944651;0.1857566;95.93352
1.347143;9.617842;-2.132871;0.01096133;-0.9786426;0.05417849;0.1979979;95.96685
1.344349;9.616549;-2.135477;0.01042148;-0.9760073;0.04794746;0.2121372;96.00019
1.340885;9.614631;-2.139911;0.009562478;-0.9735126;0.04143986;0.2246434;96.03352
1.336718;9.61542;-2.144099;0.008799196;-0.9720493;0.03691692;0.2316892;96.06686
1.334661;9.613358;-2.148769;0.007404771;-0.9701257;0.02985118;0.2406457;96.10019
1.330505;9.61062;-2.155672;0.00616074;-0.9685267;0.02409245;0.2476643;96.13352
1.32997;9.612758;-2.157655;0.004963421;-0.9673294;0.01899522;0.2527616;96.16685
1.326824;9.613858;-2.16451;0.003708238;-0.9661631;0.01391203;0.2575299;96.20019
1.323716;9.615796;-2.1668;0.002736604;-0.9651915;0.01010715;0.2613345;96.23352
1.320769;9.61548;-2.170502;0.00173099;-0.9643633;0.006311152;0.2645006;96.26685
1.317009;9.615897;-2.176677;0.0009621831;-0.9635945;0.003468025;0.2673437;96.30019
1.314545;9.618132;-2.181323;-0.0009920459;-0.9612849;-0.003461072;0.2755327;96.33352
1.311851;9.61918;-2.184727;-0.002400704;-0.9593403;-0.008163403;0.282124;96.36685
1.308667;9.621476;-2.191386;-0.003375684;-0.9580058;-0.01128744;0.2865066;96.40018
1.30769;9.622478;-2.195017;-0.004821482;-0.9554719;-0.01563594;0.2946282;96.43353
1.303034;9.622616;-2.199586;-0.006261539;-0.9525579;-0.01964206;0.3036585;96.46686
1.298164;9.621748;-2.205138;-0.00733926;-0.9499799;-0.02238819;0.311421;96.50019
1.293869;9.620698;-2.210189;-0.008445772;-0.9475392;-0.02512315;0.3185389;96.53352
1.292562;9.62054;-2.215608;-0.009816179;-0.9449119;-0.02845766;0.3259377;96.56686
1.287047;9.620812;-2.217535;-0.01084136;-0.9430064;-0.0308715;0.3311621;96.60019
1.281717;9.623182;-2.22349;-0.01269187;-0.9396704;-0.03507267;0.3400418;96.63352
1.276874;9.623589;-2.22491;-0.01485101;-0.9362052;-0.03985311;0.348871;96.66685
1.271408;9.62228;-2.230653;-0.01723319;-0.9324999;-0.0448938;0.3579547;96.70019
1.266679;9.620636;-2.23396;-0.01985156;-0.9285411;-0.05018705;0.3672856;96.73352
1.262912;9.6197;-2.238655;-0.02086394;-0.9272169;-0.05224598;0.3702754;96.76685
1.259139;9.62233;-2.240402;-0.02466161;-0.9226882;-0.05987036;0.3800708;96.80019
1.256116;9.620889;-2.244983;-0.02825484;-0.9194089;-0.06721532;0.3864855;96.83352
1.254382;9.620488;-2.248077;-0.03035213;-0.9173116;-0.07128856;0.3905587;96.86686
1.250719;9.61931;-2.251142;-0.0333876;-0.9143806;-0.07708468;0.3960447;96.90019
1.246646;9.62038;-2.25431;-0.0363863;-0.9119025;-0.08288997;0.4002988;96.93353
1.241779;9.62292;-2.25963;-0.03925093;-0.9096593;-0.08839214;0.4039383;96.96686
1.237057;9.624363;-2.264492;-0.04202806;-0.9073973;-0.09357096;0.4075639;97.00019
1.231447;9.624301;-2.267109;-0.04448299;-0.905557;-0.09817573;0.4103039;97.03352
1.228592;9.623672;-2.269247;-0.04622507;-0.904121;-0.1013142;0.4125094;97.06686
1.226107;9.625426;-2.274584;-0.04876574;-0.9020883;-0.1058719;0.4155116;97.10019
1.220022;9.625983;-2.278093;-0.05144682;-0.8996096;-0.1103592;0.4193764;97.13352
1.214803;9.628381;-2.280194;-0.05410502;-0.8968503;-0.1144921;0.4238206;97.16685
1.20922;9.630683;-2.28496;-0.05692295;-0.8936265;-0.1185414;0.4291146;97.20019
1.205113;9.632136;-2.285943;-0.05885978;-0.8908733;-0.1208473;0.433908;97.23352
1.20315;9.635765;-2.289249;-0.06023266;-0.8887808;-0.1223412;0.4375766;97.26685
1.199122;9.637231;-2.294161;-0.06120924;-0.8871835;-0.1233048;0.4404031;97.30019
1.194829;9.640478;-2.299189;-0.06250069;-0.8849539;-0.1244713;0.4443615;97.33353
1.189043;9.643398;-2.301959;-0.06384503;-0.8825577;-0.1256072;0.4485962;97.36686
1.18592;9.643061;-2.30562;-0.06520185;-0.8801389;-0.1267326;0.452817;97.40019
1.182103;9.642001;-2.310006;-0.06583127;-0.8788673;-0.1271367;0.4550766;97.43353
1.180101;9.641264;-2.310465;-0.06587286;-0.8787184;-0.1271152;0.4553642;97.46686
1.176734;9.645162;-2.315326;-0.06587286;-0.8787184;-0.1271152;0.4553642;97.50019
1.170524;9.647691;-2.32059;-0.06587286;-0.8787184;-0.1271152;0.4553642;97.53352
1.164131;9.647284;-2.32294;-0.06587286;-0.8787184;-0.1271152;0.4553642;97.56686
1.159629;9.650328;-2.32464;-0.06587286;-0.8787184;-0.1271152;0.4553642;97.60019
1.154395;9.65078;-2.328314;-0.06587286;-0.8787184;-0.1271152;0.4553642;97.63352
1.151651;9.653494;-2.329166;-0.06587286;-0.8787184;-0.1271152;0.4553642;97.66685
1.149977;9.655449;-2.333351;-0.06587286;-0.8787184;-0.1271152;0.4553642;97.70019
1.147928;9.658785;-2.335412;-0.06587286;-0.8787184;-0.1271152;0.4553642;97.73352
1.142358;9.658206;-2.33893;-0.06587286;-0.8787184;-0.1271152;0.4553642;97.76686
1.139566;9.66184;-2.342502;-0.06587286;-0.8787184;-0.1271152;0.4553642;97.80019
1.134283;9.664947;-2.345538;-0.06587286;-0.8787184;-0.1271152;0.4553642;97.83353
1.132594;9.665269;-2.345909;-0.06587286;-0.8787184;-0.1271152;0.4553642;97.86686
1.126796;9.66438;-2.348212;-0.06587286;-0.8787184;-0.1271152;0.4553642;97.90019
1.120634;9.66701;-2.350846;-0.06587286;-0.8787184;-0.1271152;0.4553642;97.93353
1.117909;9.669715;-2.35522;-0.06587286;-0.8787184;-0.1271152;0.4553642;97.96686
1.115007;9.669593;-2.355902;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.00019
1.11328;9.672258;-2.360697;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.03352
1.107236;9.671866;-2.36561;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.06686
1.104796;9.674352;-2.367017;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.10019
1.100599;9.675776;-2.367676;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.13352
1.094569;9.677565;-2.370654;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.16685
1.091799;9.677995;-2.375898;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.2002
1.086555;9.679725;-2.377906;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.23353
1.080785;9.683099;-2.382425;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.26686
1.075008;9.684515;-2.384266;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.30019
1.069984;9.68754;-2.388088;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.33353
1.068143;9.689434;-2.390732;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.36686
1.063361;9.691235;-2.395082;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.40019
1.060464;9.694013;-2.396026;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.43353
1.058059;9.696402;-2.396797;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.46686
1.052819;9.698544;-2.398006;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.50019
1.049317;9.702036;-2.400765;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.53352
1.04649;9.70576;-2.403725;-0.06587286;-0.8787184;-0.1271152;0.4553642;98.56686
1.043909;9.709449;-2.40818;-0.06477339;-0.8797104;-0.1254957;0.4540539;98.60019
1.037686;9.712672;-2.408972;-0.06043075;-0.8798943;-0.1164269;0.4567044;98.63353
1.031588;9.712945;-2.412658;-0.05738645;-0.8790944;-0.109595;0.4603139;98.66686
1.025931;9.714065;-2.415848;-0.05647263;-0.8787396;-0.1075071;0.4615948;98.7002
1.020845;9.717484;-2.419263;-0.0549813;-0.8783642;-0.1042534;0.4632328;98.73353
1.018813;9.720349;-2.421791;-0.05302236;-0.8780731;-0.1001415;0.4649173;98.76686
1.012407;9.719683;-2.425218;-0.04988863;-0.8777031;-0.09370323;0.4672988;98.80019
1.007136;9.72001;-2.428248;-0.04680876;-0.8768198;-0.08722914;0.4705177;98.83353
1.001441;9.720406;-2.430176;-0.04371109;-0.8757245;-0.08075744;0.4739981;98.86686
0.9950551;9.722045;-2.435041;-0.04069702;-0.874702;-0.07460462;0.4771524;98.90019
0.9922513;9.724128;-2.435968;-0.03880585;-0.8740725;-0.07080669;0.4790383;98.93353
0.9905254;9.725634;-2.438954;-0.03611226;-0.8735318;-0.065586;0.4809747;98.96686
0.9842346;9.725231;-2.44236;-0.03349555;-0.8734103;-0.0606925;0.4820258;99.00019
0.980932;9.727612;-2.44684;-0.03081341;-0.8737345;-0.05583259;0.4822047;99.03352
0.9763014;9.730628;-2.450516;-0.02596617;-0.8737818;-0.04694061;0.4833504;99.06686
0.9737185;9.72936;-2.451143;-0.02432655;-0.8745628;-0.0441128;0.4822885;99.1002
0.9716849;9.731915;-2.452152;-0.02432655;-0.8745628;-0.0441128;0.4822885;99.13353
0.9697467;9.733591;-2.453256;-0.02432655;-0.8745628;-0.0441128;0.4822885;99.16686
0.9631755;9.735658;-2.455223;-0.02432655;-0.8745628;-0.0441128;0.4822885;99.2002
0.9578973;9.736512;-2.460178;-0.02432655;-0.8745628;-0.0441128;0.4822885;99.23353
0.9560108;9.734773;-2.462202;-0.02432655;-0.8745628;-0.0441128;0.4822885;99.26686
0.9530896;9.73739;-2.465987;-0.02432655;-0.8745628;-0.0441128;0.4822885;99.30019
0.9485621;9.73894;-2.467126;-0.02432655;-0.8745628;-0.0441128;0.4822885;99.33353
0.9446639;9.740468;-2.469619;-0.02432655;-0.8745628;-0.0441128;0.4822885;99.36686
0.94092;9.742465;-2.470656;-0.02432655;-0.8745628;-0.0441128;0.4822885;99.40019
0.9368168;9.743147;-2.473986;-0.02432655;-0.8745628;-0.0441128;0.4822885;99.43353
0.9323855;9.744301;-2.477316;-0.02432655;-0.8745628;-0.0441128;0.4822885;99.46686
0.9263299;9.743661;-2.480995;-0.02432655;-0.8745628;-0.0441128;0.4822885;99.50019
0.9208756;9.744843;-2.482187;-0.02432655;-0.8745628;-0.0441128;0.4822885;99.53353
0.9179065;9.746182;-2.484689;-0.02432655;-0.8745628;-0.0441128;0.4822885;99.56686
0.9120356;9.747929;-2.488875;-0.02441312;-0.8736141;-0.04406495;0.4840048;99.6002
0.905408;9.747778;-2.492621;-0.02342812;-0.8722833;-0.04199479;0.4866307;99.63353
0.9024473;9.74714;-2.497184;-0.0209655;-0.8713739;-0.03737905;0.4887441;99.66686
0.8979414;9.748422;-2.500448;-0.0182127;-0.8696525;-0.03217434;0.492278;99.7002
0.8950301;9.748606;-2.504515;-0.01540992;-0.8680488;-0.02699584;0.4955047;99.73353
0.891453;9.751282;-2.507142;-0.01272556;-0.8665591;-0.02212476;0.4984213;99.76686
0.8882784;9.752717;-2.507286;-0.01098101;-0.8653253;-0.01897655;0.500731;99.80019
0.8823053;9.753295;-2.510185;-0.0103489;-0.8646932;-0.01783029;0.5018772;99.83353
0.8771677;9.75318;-2.512729;-0.0101904;-0.8645347;-0.01754399;0.5021636;99.86686
0.874893;9.755496;-2.516984;-0.0101904;-0.8645347;-0.01754399;0.5021636;99.90019
0.8711526;9.753637;-2.517233;-0.0101904;-0.8645347;-0.01754399;0.5021636;99.93353
0.8686736;9.756018;-2.518008;-0.0101904;-0.8645347;-0.01754399;0.5021636;99.96687
0.8653558;9.755221;-2.518824;-0.0101904;-0.8645347;-0.01754399;0.5021636;100.0002
0.8634491;9.754299;-2.52098;-0.0101904;-0.8645347;-0.01754399;0.5021636;100.0335
0.8583651;9.753499;-2.525538;-0.0101904;-0.8645347;-0.01754399;0.5021636;100.0669
0.8561041;9.752341;-2.52654;-0.0101904;-0.8645347;-0.01754399;0.5021636;100.1002
0.8496397;9.753873;-2.526534;-0.0101904;-0.8645347;-0.01754399;0.5021636;100.1335
0.8468583;9.752387;-2.529856;-0.0101904;-0.8645347;-0.01754399;0.5021636;100.1669
0.8401513;9.753929;-2.534178;-0.0101904;-0.8645347;-0.01754399;0.5021636;100.2002
0.83699;9.752604;-2.5348;-0.01002042;-0.8647046;-0.01726435;0.5018839;100.2335
0.8315191;9.752072;-2.53718;-0.009168059;-0.8657155;-0.01586749;0.5002007;100.2669
0.8273596;9.752275;-2.541276;-0.00816735;-0.866399;-0.01417834;0.4990842;100.3002
0.8237746;9.754823;-2.546126;-0.006992106;-0.8677329;-0.01221195;0.4968315;100.3335
0.8195245;9.756949;-2.546381;-0.005797004;-0.8705093;-0.01025657;0.492011;100.3669
0.8132397;9.755491;-2.550415;-0.004294923;-0.8738964;-0.007722368;0.4860319;100.4002
0.8104121;9.755393;-2.552329;-0.00214814;-0.8832958;-0.0040475;0.4687937;100.4335
0.8044745;9.757049;-2.55577;-0.001926761;-0.8915913;-0.003793733;0.4528212;100.4669
0.8014469;9.757804;-2.557006;-0.001747564;-0.8955586;-0.003517539;0.4449263;100.5002
0.7959083;9.755752;-2.558561;-0.001568109;-0.9001697;-0.003241067;0.4355245;100.5335
0.7919993;9.754126;-2.561063;-0.001545798;-0.9031415;-0.003251767;0.429328;100.5669
0.7889456;9.753459;-2.565169;-0.001389803;-0.9053781;-0.002963532;0.4245937;100.6002
0.7851045;9.755758;-2.56973;-0.00109403;-0.90855;-0.002379265;0.417768;100.6335
0.7801083;9.753553;-2.57543;-0.0009388827;-0.9122065;-0.00209032;0.4097244;100.6669
0.7748735;9.753348;-2.579314;-0.0009162548;-0.9165779;-0.002100337;0.3998496;100.7002
0.7689515;9.750989;-2.583254;-0.0006412707;-0.9200763;-0.001506162;0.3917359;100.7335
0.7642674;9.749121;-2.585076;-0.0001240313;-0.9257463;-0.0003036439;0.3781452;100.7669
0.7616262;9.746629;-2.588387;0.0008283543;-0.9322813;0.002134923;0.3617269;100.8002
0.7589381;9.747952;-2.594334;0.002240937;-0.9395226;0.006148545;0.3424243;100.8335
0.756381;9.746034;-2.597376;0.002640819;-0.9417348;0.007395813;0.3362648;100.8669
0.7539257;9.745138;-2.60302;0.004234097;-0.9512691;0.0130748;0.3080557;100.9002
0.7500957;9.745995;-2.60688;0.004996285;-0.9574583;0.0166073;0.2880501;100.9335
0.7477911;9.743778;-2.610058;0.005205357;-0.9614779;0.01825076;0.2742261;100.9669
0.747278;9.741981;-2.613048;0.00578328;-0.9673449;0.02216255;0.252427;101.0002
0.7467415;9.740256;-2.615301;0.006609087;-0.9722801;0.02768823;0.23208;101.0335
0.7469334;9.741945;-2.618446;0.006820452;-0.9766124;0.03133038;0.2126032;101.0669
0.7466044;9.742846;-2.623465;0.006533092;-0.9785194;0.03139156;0.2036457;101.1002
0.7462168;9.740365;-2.630286;0.006599735;-0.9785091;0.03171178;0.2036436;101.1335
0.7426381;9.741086;-2.632771;0.006599735;-0.9785091;0.03171178;0.2036436;101.1669
0.7423166;9.740553;-2.638815;0.006599735;-0.9785091;0.03171178;0.2036436;101.2002
0.7399043;9.741859;-2.645647;0.006599735;-0.9785091;0.03171178;0.2036436;101.2335
0.7376384;9.743598;-2.64973;0.006599735;-0.9785091;0.03171178;0.2036436;101.2669
0.7373162;9.745331;-2.655088;0.006599735;-0.9785091;0.03171178;0.2036436;101.3002
0.733592;9.745894;-2.660834;0.006599735;-0.9785091;0.03171178;0.2036436;101.3335
0.731465;9.746725;-2.664318;0.006599735;-0.9785091;0.03171178;0.2036436;101.3669
0.7315777;9.748119;-2.669351;0.006599735;-0.9785091;0.03171178;0.2036436;101.4002
0.7306172;9.749795;-2.674632;0.006599735;-0.9785091;0.03171178;0.2036436;101.4335
0.7273344;9.750272;-2.679795;0.006599735;-0.9785091;0.03171178;0.2036436;101.4669
0.7259551;9.751782;-2.683166;0.006599735;-0.9785091;0.03171178;0.2036436;101.5002
0.7236763;9.751987;-2.686941;0.006599735;-0.9785091;0.03171178;0.2036436;101.5335
0.7237875;9.751461;-2.691136;0.006708298;-0.9782313;0.03202324;0.204922;101.5669
0.7202812;9.748972;-2.697071;0.006985014;-0.9777274;0.03296768;0.2071556;101.6002
0.7189046;9.748567;-2.700203;0.007574319;-0.9765628;0.0348482;0.2122577;101.6335
0.7173658;9.746964;-2.703519;0.007923071;-0.9760978;0.036111;0.2141644;101.6669
0.7159345;9.745463;-2.708331;0.008218216;-0.9755687;0.03705053;0.2163919;101.7002
0.713024;9.746713;-2.713279;0.008313495;-0.9754146;0.03736435;0.2170278;101.7335
0.7093273;9.744011;-2.716155;0.009018479;-0.974944;0.04022232;0.2185979;101.7669
0.7055883;9.741948;-2.722649;0.01006449;-0.9741885;0.04434339;0.2211088;101.8002
0.705851;9.74115;-2.727761;0.01034084;-0.9738543;0.04528628;0.2223737;101.8335
0.7035406;9.738713;-2.732491;0.01041361;-0.9738394;0.04560496;0.2223703;101.8669
0.7006189;9.738699;-2.737801;0.01041361;-0.9738394;0.04560496;0.2223703;101.9002
0.6982386;9.7384;-2.742272;0.01055572;-0.9741567;0.04657834;0.2207662;101.9335
0.6970884;9.7355;-2.748498;0.01039879;-0.9758142;0.04761783;0.2130985;101.9669
0.6957289;9.735267;-2.751064;0.01020071;-0.9785389;0.04999796;0.1996439;102.0002
0.6916654;9.736044;-2.755025;0.009689332;-0.9821354;0.05276001;0.1803683;102.0335
0.6877034;9.735047;-2.760005;0.009482939;-0.9835081;0.05412497;0.1723151;102.0669
0.6848149;9.736599;-2.766513;0.008762777;-0.9879189;0.06085564;0.1422532;102.1002
0.6831433;9.736854;-2.77215;0.008202146;-0.9903047;0.0668603;0.1214865;102.1335
0.6814596;9.737694;-2.777488;0.007729731;-0.9916341;0.07151537;0.1071807;102.1669
0.6789223;9.738454;-2.781251;0.006949071;-0.9929995;0.07814998;0.08829719;102.2002
0.6794314;9.735483;-2.787207;0.006172535;-0.9937581;0.08443002;0.07265196;102.2335
0.6801136;9.732204;-2.793385;0.005369083;-0.9941579;0.09003734;0.05928337;102.2669
0.6801981;9.732735;-2.797616;0.004740843;-0.994298;0.09398807;0.05015328;102.3002
0.6798454;9.73029;-2.800313;0.003936843;-0.9944612;0.09695943;0.0403781;102.3335
0.6817422;9.728563;-2.807175;0.003410823;-0.9945539;0.09828289;0.03451514;102.3669
0.6812305;9.726921;-2.811686;0.003410823;-0.9945539;0.09828289;0.03451514;102.4002
0.6808995;9.726842;-2.818726;0.003410823;-0.9945539;0.09828289;0.03451514;102.4335
0.6824519;9.723598;-2.824799;0.003410823;-0.9945539;0.09828289;0.03451514;102.4669
0.6839447;9.722529;-2.827842;0.003410823;-0.9945539;0.09828289;0.03451514;102.5002
0.6844473;9.721672;-2.83055;0.003410823;-0.9945539;0.09828289;0.03451514;102.5335
0.6821179;9.718347;-2.837714;0.003410823;-0.9945539;0.09828289;0.03451514;102.5669
0.6842412;9.716593;-2.840646;0.003410823;-0.9945539;0.09828289;0.03451514;102.6002
0.6827381;9.714827;-2.847533;0.003410823;-0.9945539;0.09828289;0.03451514;102.6335
0.6805502;9.712318;-2.854401;0.003410823;-0.9945539;0.09828289;0.03451514;102.6669
0.6803688;9.712919;-2.856869;0.003410823;-0.9945539;0.09828289;0.03451514;102.7002
0.6807761;9.713311;-2.859398;0.003688027;-0.9944801;0.09794699;0.03744546;102.7335
0.680573;9.714427;-2.863801;0.003968582;-0.9944479;0.09695813;0.04070364;102.7669
0.6783707;9.711647;-2.867;0.0043785;-0.9942167;0.09759254;0.04460565;102.8002
0.6796528;9.712809;-2.874174;0.004474304;-0.9941725;0.09758819;0.04558164;102.8335
0.6797785;9.711029;-2.881475;0.004474304;-0.9941725;0.09758819;0.04558164;102.8669
0.6769622;9.711464;-2.887451;0.004474304;-0.9941725;0.09758819;0.04558164;102.9002
0.6748772;9.712713;-2.894009;0.004474304;-0.9941725;0.09758819;0.04558164;102.9335
0.6735;9.712453;-2.897769;0.004474304;-0.9941725;0.09758819;0.04558164;102.9669
0.6711128;9.710032;-2.902627;0.004407693;-0.9941526;0.09824323;0.04460277;103.0002
0.6726117;9.711494;-2.907594;0.003996346;-0.9941119;0.1008679;0.03938632;103.0335
0.6702169;9.712333;-2.912412;0.003535253;-0.9941045;0.1028395;0.03417373;103.0669
0.6721354;9.710272;-2.918402;0.003249303;-0.9940414;0.1044772;0.03091528;103.1002
0.669727;9.707806;-2.925032;0.003072602;-0.9939971;0.1054593;0.02896054;103.1335
