tX,tY,tZ,rX,rY,rZ,rW,time(s)
1.664149,9.104471,-1.903027,-0.003746387,0.9962536,-0.06114385,-0.06104213,29.26672
1.663397,9.10368,-1.910121,-0.001665461,0.9983125,-0.04423417,-0.03758746,29.30006
1.663085,9.103023,-1.919449,-0.0005859321,0.9992443,-0.0351049,-0.01667828,29.33339
1.663057,9.10257,-1.926827,0.0002587055,0.9995834,-0.02725842,0.009486897,29.36672
1.663413,9.102091,-1.936288,0.0005573827,0.9994425,-0.02332727,0.02388072,29.40006
1.66376,9.101799,-1.942527,0.0006489842,0.999341,-0.0233249,0.02780533,29.43339
1.664427,9.101345,-1.953465,0.0006304001,0.9993224,-0.02070698,0.03042322,29.46672
1.664948,9.101079,-1.960437,0.000734342,0.9987547,-0.01546403,0.04742797,29.50006
1.665883,9.100813,-1.969758,0.0006774437,0.9985297,-0.01284587,0.05265875,29.53339
1.669913,9.100646,-1.977536,0.0005056916,0.998358,-0.008922652,0.05658197,29.56672
1.677922,9.10056,-1.983809,0.0003162234,0.9979936,-0.00500009,0.06311665,29.60006
1.677922,9.10056,-1.983809,0.0003162234,0.9979936,-0.00500009,0.06311665,29.63339
1.69708,9.100517,-1.998431,0.0001980624,-0.9975676,-0.00283686,-0.06964765,29.66673
1.707856,9.100572,-2.006555,0.0001980624,-0.9975676,-0.00283686,-0.06964765,29.70006
1.716248,9.100666,-2.012847,0.0004803894,-0.9974568,-0.006753407,-0.07095199,29.73339
1.72691,9.100876,-2.020816,0.001245875,-0.9972376,-0.01719666,-0.07224855,29.76673
1.734755,9.101114,-2.026663,0.001245875,-0.9972376,-0.01719666,-0.07224855,29.80006
1.738377,9.101524,-2.035721,0.001653503,-0.9970385,-0.02241594,-0.07354615,29.83339
1.739393,9.101853,-2.042574,0.001749767,-0.9970083,-0.02372096,-0.07354392,29.86673
1.740742,9.102358,-2.051664,0.002038542,-0.9969075,-0.02763577,-0.07353649,29.90006
1.742064,9.102858,-2.060581,0.002038542,-0.9969075,-0.02763577,-0.07353649,29.93339
1.743065,9.103259,-2.067329,0.002327302,-0.9967912,-0.0315504,-0.07352791,29.96672
1.744453,9.10385,-2.076555,0.002368597,-0.9966942,-0.03154733,-0.07483257,30.00006
1.745556,9.104394,-2.083858,0.002956234,-0.9964157,-0.03937405,-0.07481165,30.03339
1.746913,9.105162,-2.092847,0.003152086,-0.9963092,-0.0419826,-0.07480365,30.06672
1.747937,9.105771,-2.099631,0.003641592,-0.996013,-0.04850233,-0.07478142,30.10006
1.749355,9.106698,-2.109021,0.003641592,-0.996013,-0.04850233,-0.07478142,30.13339
1.75779,9.107472,-2.115286,0.003822131,-0.9960313,-0.05373234,-0.07085048,30.16673
1.769483,9.108616,-2.124091,0.003698723,-0.9962307,-0.05505097,-0.066934,30.20006
1.777365,9.109411,-2.130156,0.003564996,-0.9964129,-0.05636934,-0.06301668,30.23339
1.787746,9.11049,-2.138263,0.003112148,-0.9968671,-0.05901341,-0.05257107,30.26673
1.792923,9.111332,-2.14468,0.0008454864,-0.9979228,-0.06300966,-0.01339049,30.30006
1.79308,9.112547,-2.154269,0.0005155559,-0.9979792,-0.06301322,-0.008165178,30.33339
1.792886,9.113465,-2.161509,-0.0009691718,-0.9978945,-0.06300787,0.01534937,30.36673
1.792531,9.114635,-2.170727,-0.001216595,-0.9978266,-0.06300358,0.01926797,30.40006
1.792258,9.115491,-2.177472,-0.001299061,-0.9978005,-0.06300194,0.02057402,30.43339
1.791884,9.116643,-2.18655,-0.001299061,-0.9978005,-0.06300194,0.02057402,30.46673
1.791535,9.117588,-2.193798,-0.001696451,-0.9975107,-0.06560581,0.02579388,30.50006
1.791066,9.118787,-2.202861,-0.001696451,-0.9975107,-0.06560581,0.02579388,30.53339
1.790594,9.119994,-2.211982,-0.001696451,-0.9975107,-0.06560581,0.02579388,30.56673
1.783025,9.120938,-2.218746,-0.001696451,-0.9975107,-0.06560581,0.02579388,30.60006
1.778353,9.121522,-2.222922,-0.001696451,-0.9975107,-0.06560581,0.02579388,30.63339
1.765385,9.123257,-2.234809,-0.001342673,-0.9973928,-0.06953277,0.01925959,30.66673
1.755807,9.12454,-2.243635,-0.00125166,-0.9974172,-0.06953447,0.01795407,30.70006
1.747922,9.125598,-2.250912,-0.001160636,-0.9974399,-0.06953606,0.0166484,30.73339
1.740667,9.126575,-2.257668,-0.001069618,-0.9974608,-0.06953751,0.01534282,30.76673
1.731363,9.127953,-2.267077,0.0005048517,-0.9972744,-0.07346118,-0.006853629,30.80006
1.722423,9.129305,-2.276482,0.001658677,-0.9970437,-0.07344419,-0.02251741,30.83339
1.715922,9.130315,-2.283673,0.002427684,-0.9967533,-0.0734228,-0.03295709,30.86673
1.707189,9.131723,-2.293992,0.003484614,-0.9961754,-0.07338023,-0.04730548,30.90006
1.700736,9.132781,-2.301828,0.003772741,-0.995982,-0.07336598,-0.05121696,30.93339
1.692281,9.134172,-2.312158,0.00406082,-0.9957731,-0.0733506,-0.05512777,30.96673
1.686128,9.135192,-2.319762,0.00406082,-0.9957731,-0.0733506,-0.05512777,31.00006
1.677674,9.136599,-2.330522,0.004648651,-0.9953213,-0.07200757,-0.06425576,31.03339
1.671865,9.137566,-2.337981,0.004648651,-0.9953213,-0.07200757,-0.06425576,31.06673
1.663613,9.13894,-2.348575,0.004648651,-0.9953213,-0.07200757,-0.06425576,31.10006
1.65724,9.140001,-2.356758,0.004648651,-0.9953213,-0.07200757,-0.06425576,31.13339
1.650394,9.141141,-2.365549,0.004648651,-0.9953213,-0.07200757,-0.06425576,31.16673
1.641606,9.142604,-2.376832,0.004648651,-0.9953213,-0.07200757,-0.06425576,31.20006
1.635328,9.143649,-2.384893,0.004648651,-0.9953213,-0.07200757,-0.06425576,31.23339
1.628906,9.144718,-2.393139,0.004648651,-0.9953213,-0.07200757,-0.06425576,31.26673
1.620063,9.146191,-2.404493,0.004648651,-0.9953213,-0.07200757,-0.06425576,31.30006
1.618494,9.147346,-2.412652,0.004444828,-0.9954708,-0.07332834,-0.06034088,31.3334
1.619296,9.148426,-2.419645,0.00427727,-0.9954774,-0.07726018,-0.05511152,31.36673
1.620247,9.149905,-2.428639,0.004281135,-0.9953072,-0.08118005,-0.05248881,31.40006
1.621204,9.151398,-2.437678,0.004281135,-0.9953072,-0.08118005,-0.05248881,31.4334
1.621882,9.152657,-2.444982,0.003764136,-0.9953075,-0.08642861,-0.0433476,31.46673
1.622553,9.154357,-2.454208,0.003074288,-0.9951196,-0.09297836,-0.03290319,31.50006
1.622903,9.15565,-2.460895,0.002315596,-0.9950064,-0.09691051,-0.02377485,31.5334
1.623225,9.157504,-2.47006,0.001236841,-0.9946963,-0.1021403,-0.01204501,31.56673
1.623333,9.158994,-2.477024,0.0007288585,-0.994337,-0.106051,-0.006833798,31.60006
1.623432,9.160552,-2.484245,0.0007288585,-0.994337,-0.106051,-0.006833798,31.63339
1.623432,9.160552,-2.484245,0.0007288585,-0.994337,-0.106051,-0.006833798,31.66673
1.623575,9.164266,-2.501028,0.0004622803,-0.9940704,-0.1086552,-0.004229334,31.70006
1.623605,9.166272,-2.509986,0.0001799538,-0.993935,-0.1099571,-0.001626656,31.73339
1.623634,9.168275,-2.51893,0.0001799538,-0.993935,-0.1099571,-0.001626656,31.76673
1.623657,9.169889,-2.526141,0.0001799538,-0.993935,-0.1099571,-0.001626656,31.80006
1.623686,9.171873,-2.534996,0.0001799538,-0.993935,-0.1099571,-0.001626656,31.8334
1.62371,9.173477,-2.542162,0.0001799538,-0.993935,-0.1099571,-0.001626656,31.86673
1.623734,9.175664,-2.551925,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,31.90006
1.623738,9.177199,-2.558777,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,31.9334
1.623744,9.179233,-2.567853,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,31.96673
1.623749,9.180754,-2.574646,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.00006
1.623755,9.182733,-2.583481,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.0334
1.62376,9.184732,-2.592409,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.06673
1.623765,9.186219,-2.599045,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.10006
1.618707,9.188351,-2.608566,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.1334
1.611965,9.189826,-2.615153,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.16673
1.602783,9.191834,-2.624125,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.20006
1.59589,9.193342,-2.630861,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.23339
1.585479,9.19562,-2.641033,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.26673
1.578628,9.197119,-2.647728,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.30006
1.568903,9.199245,-2.65723,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.3334
1.561997,9.200757,-2.663978,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.36673
1.552984,9.202728,-2.672784,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.40006
1.547589,9.203908,-2.678056,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.4334
1.536312,9.206375,-2.689075,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.46673
1.526777,9.208461,-2.698391,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.50006
1.519987,9.209947,-2.705026,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.5334
1.510874,9.211939,-2.71393,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.56673
1.501726,9.21394,-2.722869,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.60006
1.493831,9.215666,-2.730582,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.6334
1.493831,9.215666,-2.730582,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.66673
1.493841,9.218984,-2.745396,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.70007
1.493847,9.220991,-2.754361,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.7334
1.493852,9.222969,-2.763192,3.601578E-05,-0.9939362,-0.1099573,-0.0003255573,32.76673
1.493851,9.224565,-2.770315,-0.0001079093,-0.9939359,-0.1099572,0.0009754237,32.80006
1.493786,9.226589,-2.779352,-0.0005397085,-0.9939244,-0.1099559,0.004878585,32.8334
1.493677,9.228128,-2.786224,-0.001259348,-0.9938712,-0.1099501,0.01138362,32.86673
1.493466,9.230133,-2.795172,-0.001403262,-0.9938554,-0.1099483,0.0126845,32.90006
1.493252,9.231692,-2.802132,-0.00169111,-0.9938188,-0.1099443,0.01528644,32.9334
1.49292,9.233756,-2.81134,-0.001978933,-0.9937754,-0.1099395,0.01788816,32.96673
1.492624,9.235309,-2.818326,-0.002915539,-0.993854,-0.1073153,0.02700099,33.00006
1.49212,9.237288,-2.827369,-0.003196489,-0.99378,-0.1073073,0.02960288,33.0334
1.491279,9.239252,-2.836323,-0.005021974,-0.9931324,-0.1072374,0.04650882,33.06673
1.490314,9.240718,-2.843228,-0.007272523,-0.9921739,-0.1031936,0.06992298,33.10006
1.489631,9.241657,-2.847702,-0.008838321,-0.991145,-0.09653394,0.09074589,33.1334
1.489631,9.241657,-2.847702,-0.009716352,-0.9902657,-0.09514,0.1011327,33.16673
1.489631,9.241657,-2.847702,-0.0111794,-0.9885249,-0.09366684,0.1179833,33.20007
1.489631,9.241657,-2.847702,-0.0148429,-0.981804,-0.08655049,0.1683736,33.2334
1.489631,9.241657,-2.847702,-0.01574842,-0.979987,-0.08639032,0.1786456,33.26673
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.30006
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.3334
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.36673
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.40007
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.4334
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.46673
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.50006
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.5334
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.56673
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.60007
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.6334
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.66673
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.70007
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.7334
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.76673
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.80006
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.8334
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.86673
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.90007
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.9334
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,33.96673
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.00006
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.0334
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.06673
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.10007
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.1334
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.16673
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.20007
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.2334
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.26674
1.489631,9.241657,-2.847702,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.30007
1.486824,9.243006,-2.854753,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.3334
1.483446,9.244629,-2.863237,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.36673
1.480893,9.245855,-2.869647,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.40007
1.470552,9.247535,-2.875704,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.4334
1.461808,9.248717,-2.879387,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.46674
1.450063,9.250306,-2.884334,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.50007
1.438331,9.251894,-2.889276,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.5334
1.429436,9.253097,-2.893023,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.56673
1.417354,9.254731,-2.898112,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.60007
1.408214,9.255967,-2.901962,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.6334
1.4052,9.256375,-2.903232,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.66673
1.386076,9.258962,-2.911287,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.70007
1.373537,9.260657,-2.916569,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.7334
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.76674
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.80007
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.8334
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.86673
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.90007
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.9334
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,34.96674
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.00007
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.0334
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.06673
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.10007
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.1334
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.16674
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.20007
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.2334
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.26674
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.30007
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.3334
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.36674
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.40007
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.4334
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.46674
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.50007
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.5334
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.56673
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.60007
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.6334
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.66674
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.70007
1.370516,9.261065,-2.917842,-0.01653934,-0.9783089,-0.08624239,0.1876176,35.7334
1.370516,9.261065,-2.917842,-0.00281661,0.985693,-0.016554,-0.1677125,35.76674
1.370516,9.261065,-2.917842,-0.002176561,0.9899511,-0.01532933,-0.1405599,35.80007
1.370516,9.261065,-2.917842,-0.001771893,0.9920561,-0.01406304,-0.1249955,35.8334
1.370516,9.261065,-2.917842,-0.001083786,0.9955263,-0.01150552,-0.09377564,35.86674
1.370516,9.261065,-2.917842,-0.001038597,0.9958868,-0.01150969,-0.08986562,35.90007
1.370516,9.261065,-2.917842,1.049057E-05,0.9989052,0.0002240124,-0.04677905,35.9334
1.370516,9.261065,-2.917842,0.0002396297,-0.9997287,-0.01200232,-0.01995986,35.96674
1.370516,9.261065,-2.917842,0.0008987978,-0.9971215,-0.01197102,-0.07486501,36.00007
1.370516,9.261065,-2.917842,0.002345863,-0.9806507,-0.01177328,-0.1953977,36.03341
1.370516,9.261065,-2.917842,0.002345863,-0.9806507,-0.01177328,-0.1953977,36.06674
1.370516,9.261065,-2.917842,0.003698456,-0.9512907,-0.0114208,-0.3080614,36.10007
1.370516,9.261065,-2.917842,0.006693374,-0.9073416,-0.01445677,-0.4200923,36.1334
1.370516,9.261065,-2.917842,0.01002437,-0.8630599,-0.01714175,-0.504711,36.16674
1.370516,9.261065,-2.917842,0.01280863,-0.8215013,-0.01846785,-0.5697636,36.20007
1.370516,9.261065,-2.917842,0.01438569,-0.7961065,-0.01893955,-0.6046891,36.2334
1.370516,9.261065,-2.917842,0.01509412,-0.7725839,-0.01837995,-0.6344671,36.26674
1.370516,9.261065,-2.917842,0.01502227,-0.7436132,-0.01671688,-0.6682323,36.30007
1.370516,9.261065,-2.917842,0.01532608,-0.731243,-0.01643879,-0.6817467,36.3334
1.370516,9.261065,-2.917842,0.01614497,-0.6955016,-0.0156353,-0.718173,36.36674
1.370516,9.261065,-2.917842,0.01597292,-0.655994,-0.01388809,-0.7544693,36.40007
1.370516,9.261065,-2.917842,0.01527158,-0.6390609,-0.01269277,-0.7688998,36.4334
1.370516,9.261065,-2.917842,0.01772709,-0.6145598,-0.01381568,-0.78855,36.46674
1.370516,9.261065,-2.917842,0.01772709,-0.6145598,-0.01381568,-0.78855,36.50007
1.370516,9.261065,-2.917842,0.01772709,-0.6145598,-0.01381568,-0.78855,36.53341
1.370516,9.261065,-2.917842,0.01779918,-0.6104226,-0.01372267,-0.791757,36.56674
1.370516,9.261065,-2.917842,0.01779918,-0.6104226,-0.01372267,-0.791757,36.60007
1.370516,9.261065,-2.917842,0.01779918,-0.6104226,-0.01372267,-0.791757,36.6334
1.370516,9.261065,-2.917842,0.01779918,-0.6104226,-0.01372267,-0.791757,36.66674
1.370516,9.261065,-2.917842,0.01883551,-0.6104041,-0.01452165,-0.791733,36.70007
1.370516,9.261065,-2.917842,0.01600753,-0.5916323,-0.01175062,-0.8059633,36.73341
1.371445,9.261065,-2.919911,0.02106629,-0.5430945,-0.01363163,-0.8392966,36.76674
1.375965,9.261065,-2.92875,0.02391005,-0.5051805,-0.0140034,-0.8625687,36.80007
1.37987,9.261065,-2.934703,0.02366643,-0.4430141,-0.01169988,-0.8961259,36.8334
1.386089,9.261065,-2.941674,0.01941724,-0.397959,-0.008425218,-0.917159,36.86674
1.390977,9.261065,-2.946496,0.01598141,-0.375056,-0.006467037,-0.9268419,36.90007
1.398047,9.261065,-2.952918,0.01123224,-0.3531428,-0.004240105,-0.9354924,36.93341
1.404994,9.261065,-2.959034,0.01123224,-0.3531428,-0.004240105,-0.9354924,36.96674
1.410352,9.261065,-2.963501,0.002678021,-0.3359636,-0.0009552453,-0.9418707,37.00007
1.417914,9.261065,-2.969396,0.001026528,0.321129,-0.0003480841,0.9470349,37.03341
1.423474,9.261065,-2.973534,0.008522667,0.3012134,-0.002692294,0.9535149,37.06674
1.431281,9.261065,-2.978795,0.01608238,0.287424,-0.00482685,0.9576563,37.10007
1.437431,9.261065,-2.982544,0.02376357,0.264739,-0.00652605,0.9640052,37.13341
1.445705,9.261065,-2.987122,0.03279747,0.241889,-0.008181112,0.9697149,37.16674
1.451913,9.261065,-2.9903,0.03413249,0.2342549,-0.008229921,0.971541,37.20007
1.460337,9.261065,-2.994204,0.04073213,0.2086902,-0.008699668,0.9770945,37.23341
1.46695,9.261065,-2.996984,0.04743037,0.1765569,-0.008518028,0.9831101,37.26674
1.476346,9.261065,-3.000286,0.05146163,0.1571898,-0.008202496,0.9861926,37.30007
1.480959,9.261065,-3.001745,0.05282734,0.1481366,-0.007924535,0.9875232,37.3334
1.490054,9.261065,-3.004338,0.05815689,0.1286815,-0.007559688,0.9899504,37.36674
1.500207,9.261065,-3.006768,0.06086493,0.1130984,-0.006941384,0.9916935,37.40007
1.507731,9.261065,-3.008383,0.0609425,0.1014077,-0.006223874,0.9929571,37.43341
1.514767,9.261065,-3.009836,0.06094252,0.1014077,-0.006223876,0.9929571,37.46674
1.522931,9.262378,-3.02146,0.0649225,0.08837965,-0.005772741,0.9939521,37.50007
1.521335,9.263364,-3.028738,0.06891941,0.07143476,-0.004947736,0.9950491,37.53341
1.512466,9.264491,-3.035499,0.07288861,0.05838751,-0.004274505,0.9956204,37.56674
1.502258,9.265908,-3.043964,0.07688264,0.03490442,-0.00269317,0.9964254,37.60007
1.494882,9.267004,-3.050521,0.07821133,0.02446566,-0.001919953,0.9966347,37.63341
1.485404,9.268436,-3.059115,0.07952695,0.01794036,-0.001431509,0.9966703,37.66674
1.485404,9.268436,-3.059115,0.07952695,0.01794036,-0.001431509,0.9966703,37.70007
1.467762,9.271172,-3.075745,0.07953981,0.0009782888,-7.806026E-05,0.9968312,37.73341
1.460758,9.272288,-3.082729,-0.07953952,0.002936237,-0.0002342902,-0.9968274,37.76674
1.451289,9.272288,-3.082939,-0.07822322,0.0172906,-0.001356889,-0.996785,37.80008
1.443783,9.272288,-3.083278,-0.07691034,0.02251194,-0.00173699,-0.9967824,37.83341
1.434289,9.272288,-3.083781,-0.07689434,0.03033965,-0.002340965,-0.9965748,37.86674
1.42726,9.272288,-3.084209,-0.07689436,0.03033965,-0.002340966,-0.9965748,37.90007
1.417436,9.272288,-3.084944,-0.07556552,0.03947371,-0.002993765,-0.9963548,37.93341
1.410224,9.272288,-3.085574,-0.07424039,0.04599879,-0.003428088,-0.996173,37.96674
1.402449,9.272288,-3.086334,-0.07292732,0.04861115,-0.003558798,-0.9961455,38.00007
1.392621,9.272288,-3.08734,-0.07028481,0.05774743,-0.004075699,-0.9958457,38.03341
1.385079,9.272288,-3.088262,-0.06633559,0.06688774,-0.004456902,-0.995543,38.06674
1.376924,9.272288,-3.089406,-0.06632371,0.06949367,-0.004630543,-0.9953644,38.10007
1.369197,9.272288,-3.090533,-0.06369965,0.07341471,-0.004698792,-0.995254,38.13341
1.359655,9.272288,-3.091948,-0.06369965,0.07341471,-0.004698792,-0.995254,38.16674
1.352314,9.272288,-3.093037,-0.06369965,0.07341471,-0.004698792,-0.995254,38.20007
1.344939,9.272288,-3.094131,-0.06369965,0.07341471,-0.004698792,-0.995254,38.23341
1.337479,9.272288,-3.095283,-0.06367419,0.07862475,-0.005032252,-0.994856,38.26674
1.32752,9.272288,-3.096949,-0.06103655,0.08514838,-0.005225994,-0.9944833,38.30008
1.319562,9.272288,-3.098391,-0.05969997,0.09166276,-0.005505386,-0.9939837,38.33341
1.309835,9.272288,-3.100379,-0.05570053,0.108588,-0.006094072,-0.9925064,38.36674
1.302548,9.272288,-3.101993,-0.05570054,0.108588,-0.006094073,-0.9925064,38.40007
1.295608,9.272288,-3.103683,-0.05174037,0.1190007,-0.006209764,-0.9915257,38.43341
1.287839,9.272288,-3.105708,-0.04776701,0.1319956,-0.006368219,-0.9900783,38.46674
1.278215,9.272288,-3.108396,-0.04643791,0.1371863,-0.006438666,-0.9894352,38.50008
1.271127,9.272288,-3.1105,-0.04378988,0.1462642,-0.006481013,-0.9882547,38.53341
1.263943,9.272288,-3.112674,-0.04378991,0.1462642,-0.006481017,-0.9882547,38.56674
1.254339,9.272288,-3.115636,-0.04377281,0.148851,-0.006595642,-0.9878684,38.60007
1.246013,9.27187,-3.113205,-0.04240131,0.1604876,-0.006900788,-0.9861026,38.63341
1.2373,9.271277,-3.108879,-0.04240132,0.1604876,-0.00690079,-0.9861026,38.66674
1.2373,9.271277,-3.108879,-0.04240132,0.1604876,-0.00690079,-0.9861026,38.70008
1.218157,9.270027,-3.099495,-0.03980247,0.1630863,-0.006584831,-0.9857866,38.73341
1.202088,9.269042,-3.091771,-0.03848674,0.1669649,-0.006522534,-0.9851899,38.76674
1.192929,9.26848,-3.087367,-0.03848674,0.1669649,-0.006522534,-0.9851899,38.80008
1.180909,9.267797,-3.081779,-0.03586682,0.1734266,-0.00632029,-0.9841732,38.83341
1.171701,9.267327,-3.077613,-0.0306698,0.1811829,-0.005653204,-0.9829549,38.86674
1.159773,9.266826,-3.072398,-0.02549769,0.1863549,-0.004838029,-0.9821396,38.90008
1.150225,9.266477,-3.06831,-0.02162436,0.1902285,-0.004191137,-0.9814927,38.93341
